param_names	 VHXT	 Vloc	 basaldeg	 maxdegMT	 KdegMT	 hilldegMT	 basaldegMT	 maxdegST	 KrepMTST	 hillrepMTST	 KdegST	 hilldegST	 basaldegST	 KinhSMG	 deloc	 KrepHMG	 hillHMG	 KrepHMT	 hillHMT	 KrepHST	 hillrepHST	 KMG	 hillMG	 VdegHXT	 threshdegHXT	 hilldegHXT	 basaldegM2	 KrepSTM2	 hillrepSTM2	 KrepHM2	 hillrepHM2	 KinhSM2	 KrepM2MT	 hillrepM2MT	 VinactGM2	 KinactGM2	 hillinactGM2	param_names	 VHXT	 Vloc	 basaldeg	 maxdegMT	 KdegMT	 hilldegMT	 basaldegMT	 maxdegST	 KrepMTST	 hillrepMTST	 KdegST	 hilldegST	 basaldegST	 KinhSMG	 deloc	 KrepHMG	 hillHMG	 KrepHMT	 hillHMT	 KrepHST	 hillrepHST	 KMG	 hillMG	 VdegHXT	 threshdegHXT	 hilldegHXT	 basaldegM2	 KrepSTM2	 hillrepSTM2	 KrepHM2	 hillrepHM2	 KinhSM2	 KrepM2MT	 hillrepM2MT	 VinactGM2	 KinactGM2	 hillinactGM2	
paramset_oumtsa	 5.583	 0.825	 -0.108	 2.809	 -5.156	 3.094	 -0.476	 -0.046	 -0.250	 1.314	 0.416	 0.860	 -4.045	 5.136	 4.592	 -10.570	 0.433	 -3.613	 -0.199	 1.135	 0.270	 -2.185	 -0.651	 -4.759	 -19.402	 0.278	 1.450	 -1.642	 1.134	 -5.307	 0.743	 2.878	 -3.503	 0.285	 2.977	 -2.748	 7.247	
paramset_is2eao	 4.851	 -0.095	 0.161	 1.358	 -4.901	 3.278	 -0.926	 0.731	 -0.122	 1.346	 -0.063	 -0.634	 -3.934	 3.868	 4.119	 -10.663	 0.124	 -2.030	 1.162	 -0.030	 1.162	 -1.676	 0.513	 -4.809	 -19.347	 -0.115	 0.770	 -1.452	 1.226	 -4.743	 0.283	 2.013	 -2.691	 1.424	 2.023	 -3.189	 5.843	
paramset_rhl5ci	 4.875	 0.859	 0.335	 2.662	 -4.366	 2.796	 -0.015	 0.357	 0.083	 1.593	 0.636	 0.503	 -5.406	 4.099	 4.290	 -10.323	 -0.946	 -3.009	 -0.415	 1.192	 -0.022	 -1.402	 0.331	 -4.724	 -17.838	 0.125	 1.083	 -1.849	 2.129	 -4.973	 1.503	 2.685	 -3.208	 0.457	 2.980	 -3.583	 6.687	
paramset_steb6d	 4.225	 0.736	 -0.266	 2.045	 -4.168	 1.776	 0.204	 1.346	 0.082	 2.867	 0.430	 0.167	 -3.819	 5.098	 3.404	 -10.941	 -0.269	 -3.388	 1.001	 0.114	 0.860	 -1.042	 0.456	 -5.621	 -17.863	 -0.637	 2.667	 -2.539	 1.208	 -4.005	 0.605	 2.334	 -2.212	 1.808	 1.905	 -3.442	 6.878	
paramset_mqtvc4	 3.910	 -0.547	 -0.671	 1.360	 -5.666	 3.052	 0.488	 0.262	 -0.471	 3.097	 0.500	 0.254	 -4.550	 3.588	 3.371	 -9.716	 0.039	 -2.754	 0.192	 0.592	 1.058	 -2.067	 0.666	 -5.409	 -17.850	 -0.095	 1.046	 -2.161	 1.246	 -4.990	 0.473	 2.592	 -2.579	 1.643	 3.160	 -3.701	 6.716	
paramset_tovqbw	 3.888	 -0.535	 -0.393	 1.646	 -4.758	 3.182	 0.613	 -0.583	 -0.961	 3.098	 0.715	 0.717	 -5.051	 4.850	 4.036	 -9.107	 -0.274	 -2.619	 0.068	 -0.309	 0.045	 -2.427	 0.497	 -5.452	 -17.864	 -0.635	 1.253	 -1.039	 0.803	 -4.894	 0.377	 2.301	 -3.516	 1.534	 2.855	 -2.337	 6.950	
paramset_maye3n	 4.897	 1.197	 -0.434	 1.804	 -5.063	 2.677	 -0.802	 0.361	 -0.637	 1.523	 -0.241	 0.601	 -3.907	 3.970	 4.313	 -10.302	 0.853	 -3.056	 0.586	 -0.109	 0.268	 -1.944	 -0.311	 -6.473	 -19.033	 -0.112	 1.273	 -1.042	 0.484	 -4.497	 0.330	 3.746	 -2.735	 1.294	 1.837	 -3.214	 6.799	
paramset_nybfq8	 5.546	 -0.657	 -0.923	 1.690	 -5.476	 2.184	 0.870	 0.502	 0.094	 3.136	 0.290	 -0.147	 -3.833	 3.430	 4.128	 -9.467	 -0.537	 -2.587	 -0.143	 -0.096	 1.650	 -2.572	 0.325	 -6.000	 -19.425	 0.644	 1.921	 -1.357	 1.670	 -5.712	 1.535	 3.787	 -2.646	 -0.041	 2.867	 -3.636	 6.550	
paramset_ok1afm	 5.832	 -0.612	 0.430	 2.201	 -5.546	 2.118	 0.224	 0.936	 -1.725	 2.075	 -0.697	 0.389	 -4.770	 4.467	 3.897	 -9.313	 -0.144	 -3.092	 -0.429	 0.588	 1.029	 -1.934	 0.931	 -4.956	 -18.461	 -0.986	 1.523	 -1.228	 0.737	 -5.694	 0.318	 3.592	 -2.972	 0.821	 3.153	 -2.856	 6.530	
paramset_32q41x	 4.603	 0.738	 0.358	 1.609	 -4.754	 1.781	 -0.456	 1.324	 0.118	 1.969	 -0.115	 -0.354	 -4.309	 4.186	 4.269	 -9.261	 0.859	 -3.676	 0.965	 -0.525	 1.413	 -2.553	 -0.864	 -6.187	 -18.891	 0.599	 2.396	 -1.384	 1.783	 -4.306	 0.674	 2.032	 -3.492	 1.329	 1.601	 -2.563	 7.401	
paramset_wcv837	 5.659	 -0.266	 -0.908	 2.387	 -4.335	 1.518	 0.181	 1.111	 -0.004	 2.647	 -0.289	 -0.631	 -4.277	 4.453	 3.721	 -9.891	 0.538	 -2.749	 1.068	 0.930	 0.361	 -2.264	 -0.732	 -5.396	 -19.582	 0.702	 1.002	 -1.440	 1.148	 -5.419	 0.982	 2.195	 -3.267	 1.904	 2.240	 -4.227	 7.060	
paramset_1viz5e	 4.408	 0.480	 -0.297	 0.965	 -5.038	 2.015	 -0.225	 -0.145	 0.106	 1.311	 0.246	 0.885	 -4.394	 3.638	 3.089	 -10.997	 -0.057	 -2.408	 0.817	 0.680	 0.835	 -1.231	 -0.054	 -5.877	 -19.061	 -0.855	 2.012	 -1.529	 2.076	 -4.869	 0.279	 1.894	 -2.727	 1.565	 2.743	 -3.620	 6.232	
paramset_hu5c1y	 4.289	 1.046	 0.066	 2.811	 -4.870	 2.337	 -0.840	 0.216	 -0.842	 2.635	 -0.375	 0.117	 -4.104	 4.818	 4.018	 -10.594	 -0.380	 -1.980	 -0.303	 0.138	 0.210	 -1.355	 0.246	 -5.197	 -18.215	 0.010	 1.202	 -2.752	 2.021	 -4.486	 1.430	 2.018	 -3.567	 0.086	 1.633	 -4.227	 6.161	
paramset_1869yv	 3.934	 -0.451	 0.469	 0.951	 -4.908	 3.243	 -0.499	 1.153	 -0.381	 3.264	 -1.250	 0.015	 -4.934	 5.163	 4.705	 -10.323	 0.401	 -3.577	 -0.056	 0.483	 0.623	 -2.318	 0.888	 -6.192	 -19.372	 -0.084	 1.607	 -2.288	 1.306	 -4.459	 0.915	 2.899	 -3.592	 -0.006	 2.672	 -3.428	 6.575	
paramset_gw1n27	 5.633	 0.457	 0.032	 1.417	 -4.782	 2.948	 0.863	 0.138	 -0.611	 2.277	 -0.122	 -0.137	 -5.239	 4.451	 3.509	 -9.276	 0.113	 -2.463	 1.105	 1.149	 0.072	 -1.235	 0.946	 -5.074	 -19.342	 -0.846	 0.731	 -2.731	 1.261	 -5.317	 1.353	 1.940	 -3.232	 0.624	 1.813	 -2.293	 5.743	
paramset_zkxghr	 5.862	 1.180	 -0.240	 1.699	 -4.436	 3.034	 0.878	 -0.434	 -0.652	 2.106	 0.260	 0.209	 -4.334	 4.596	 3.517	 -10.327	 -0.192	 -2.100	 0.860	 0.181	 0.510	 -1.081	 0.649	 -5.250	 -17.847	 -0.915	 2.513	 -2.710	 0.791	 -5.817	 1.912	 2.824	 -2.262	 0.346	 2.839	 -3.722	 7.217	
paramset_zpt163	 4.961	 1.125	 0.312	 2.828	 -5.177	 2.474	 0.740	 0.549	 -1.320	 2.443	 0.446	 -0.812	 -4.140	 5.011	 4.904	 -9.128	 -0.368	 -3.431	 0.976	 1.135	 0.948	 -1.346	 -0.436	 -6.407	 -18.955	 -0.554	 1.207	 -0.971	 0.431	 -5.184	 1.035	 3.570	 -4.040	 -0.043	 2.719	 -2.419	 7.074	
paramset_gb4hxf	 4.734	 0.125	 0.437	 1.946	 -5.660	 2.016	 0.065	 -0.598	 -1.611	 2.997	 0.306	 0.577	 -5.013	 5.175	 4.513	 -10.476	 0.722	 -2.514	 1.444	 0.474	 0.831	 -2.103	 0.323	 -6.465	 -19.540	 0.904	 2.245	 -1.807	 0.952	 -5.451	 0.320	 2.018	 -2.997	 -0.023	 2.159	 -3.775	 7.308	
paramset_7nvchi	 5.386	 -0.476	 -0.783	 2.425	 -5.483	 1.807	 0.903	 0.272	 -0.708	 1.854	 -0.961	 0.547	 -3.981	 3.747	 3.556	 -10.897	 -0.110	 -2.758	 1.203	 0.132	 -0.220	 -1.044	 0.203	 -4.864	 -18.330	 0.306	 1.131	 -2.511	 1.595	 -5.363	 0.361	 3.260	 -2.586	 0.957	 2.923	 -3.218	 5.479	
paramset_x2gcfo	 4.852	 -0.501	 0.496	 1.846	 -4.546	 3.167	 -0.856	 0.580	 0.038	 2.315	 0.232	 -0.768	 -4.078	 4.164	 3.571	 -10.600	 -0.844	 -2.720	 0.111	 1.185	 1.591	 -1.682	 -0.011	 -4.916	 -18.230	 0.449	 1.585	 -2.119	 0.931	 -5.789	 0.361	 3.136	 -3.571	 1.059	 3.029	 -3.828	 6.639	
paramset_x2agdw	 5.868	 1.005	 -0.562	 0.954	 -4.447	 2.154	 0.580	 -0.200	 0.016	 2.407	 0.265	 0.331	 -3.976	 4.858	 4.964	 -10.362	 -0.337	 -3.655	 0.234	 -0.228	 0.985	 -1.661	 0.671	 -6.102	 -18.435	 0.059	 1.445	 -1.808	 2.204	 -4.375	 0.612	 1.877	 -4.158	 0.927	 3.127	 -2.402	 7.385	
paramset_64wxyi	 4.851	 0.338	 -0.328	 1.315	 -5.387	 2.956	 0.628	 0.275	 -0.281	 3.247	 0.480	 -0.111	 -4.725	 5.367	 3.576	 -9.580	 -0.281	 -3.761	 0.271	 -0.323	 -0.180	 -2.045	 -0.418	 -6.042	 -18.877	 -0.231	 2.184	 -2.185	 0.416	 -5.107	 1.815	 2.868	 -3.287	 0.600	 2.211	 -3.635	 6.399	
paramset_zut4lx	 4.075	 -0.293	 -0.610	 1.393	 -4.754	 3.065	 -0.624	 -0.335	 -1.696	 2.598	 -0.295	 -0.972	 -4.852	 3.826	 4.502	 -10.608	 -0.146	 -1.894	 1.093	 0.084	 0.272	 -2.626	 -0.598	 -5.260	 -19.055	 0.721	 1.497	 -1.079	 1.675	 -4.702	 1.997	 2.182	 -3.327	 1.085	 2.340	 -3.475	 5.593	
paramset_gcf6so	 4.867	 -0.053	 0.916	 2.136	 -5.658	 1.625	 0.247	 1.101	 -1.000	 1.407	 -0.345	 0.079	 -4.576	 4.001	 2.991	 -10.716	 0.761	 -3.379	 -0.284	 0.843	 1.498	 -1.978	 0.341	 -4.868	 -19.808	 -0.968	 0.773	 -2.699	 2.002	 -4.123	 1.550	 3.481	 -2.317	 1.540	 2.515	 -3.282	 7.022	
paramset_n9osy6	 4.448	 -0.234	 -0.067	 2.585	 -3.910	 2.304	 0.410	 -0.238	 -0.027	 2.429	 0.640	 0.659	 -5.087	 3.499	 4.362	 -10.399	 -0.210	 -3.055	 1.243	 1.049	 1.424	 -2.381	 0.832	 -6.065	 -18.759	 -0.747	 0.878	 -1.555	 0.721	 -5.235	 0.793	 3.243	 -3.684	 1.696	 2.089	 -2.418	 7.382	
paramset_bvm79k	 4.283	 0.754	 0.281	 2.546	 -4.338	 3.344	 0.380	 -0.476	 -1.201	 2.452	 0.053	 -0.260	 -4.531	 4.805	 3.532	 -10.470	 -0.286	 -2.424	 1.427	 0.547	 0.101	 -2.187	 -0.813	 -6.290	 -18.025	 -0.074	 0.922	 -1.477	 1.323	 -4.627	 0.311	 3.628	 -4.046	 0.601	 1.997	 -3.025	 6.546	
paramset_bz7cw6	 4.516	 0.911	 0.981	 1.393	 -5.015	 3.190	 0.125	 -0.280	 -1.315	 2.324	 -0.744	 -0.220	 -5.590	 5.147	 4.295	 -9.890	 -0.424	 -2.777	 1.257	 -0.496	 -0.146	 -1.306	 0.950	 -5.624	 -18.631	 -0.576	 2.190	 -2.584	 0.501	 -3.992	 0.185	 3.801	 -2.458	 1.221	 1.972	 -2.346	 7.415	
paramset_8hwl75	 4.181	 -0.329	 0.728	 2.294	 -5.238	 3.127	 0.327	 1.053	 -0.061	 2.883	 0.292	 -0.344	 -4.635	 4.259	 4.353	 -9.990	 0.380	 -2.410	 0.187	 0.912	 1.624	 -0.782	 -0.194	 -5.983	 -18.433	 -0.120	 2.033	 -1.904	 1.134	 -4.789	 1.982	 3.774	 -4.010	 -0.010	 1.715	 -2.811	 7.057	
paramset_qnjeui	 5.592	 -0.248	 0.588	 2.788	 -3.906	 1.674	 -0.798	 -0.013	 -1.215	 1.780	 -1.247	 -0.021	 -4.446	 5.309	 3.070	 -11.022	 -0.617	 -2.904	 -0.140	 0.071	 0.430	 -2.176	 -0.805	 -6.359	 -19.380	 -0.740	 1.518	 -2.341	 1.830	 -4.416	 0.603	 2.411	 -2.921	 0.142	 1.518	 -3.769	 6.608	
paramset_8sagvq	 4.903	 1.131	 -0.875	 2.761	 -5.629	 3.404	 -0.134	 0.690	 -0.807	 2.567	 0.647	 0.146	 -3.804	 4.192	 3.650	 -9.564	 -0.133	 -3.607	 0.012	 0.939	 0.830	 -2.613	 0.642	 -6.283	 -18.438	 0.772	 1.143	 -2.471	 1.375	 -4.849	 0.151	 2.062	 -2.475	 0.345	 1.471	 -3.378	 5.618	
paramset_5cd9hm	 5.222	 1.033	 -0.078	 0.987	 -4.280	 2.221	 -0.148	 1.204	 -0.179	 1.787	 0.217	 -0.734	 -5.596	 5.303	 3.124	 -11.030	 0.359	 -3.581	 0.732	 -0.032	 0.284	 -2.376	 -0.191	 -4.913	 -18.788	 -0.428	 2.047	 -1.131	 0.411	 -4.081	 1.161	 2.617	 -3.875	 1.035	 2.957	 -2.963	 7.165	
paramset_oladwe	 5.809	 -0.341	 0.154	 1.065	 -4.524	 1.445	 -0.620	 1.358	 -1.665	 2.438	 0.662	 0.999	 -4.978	 4.756	 2.986	 -9.129	 -0.916	 -3.482	 -0.265	 0.157	 1.328	 -2.293	 -0.126	 -6.358	 -19.432	 -0.454	 0.722	 -2.830	 2.347	 -4.925	 2.102	 3.734	 -2.680	 1.171	 1.473	 -2.502	 6.111	
paramset_hvo34x	 4.025	 0.649	 0.599	 2.337	 -5.040	 2.053	 0.179	 0.187	 -0.596	 1.645	 -0.600	 -0.388	 -4.435	 5.084	 4.753	 -10.405	 -0.877	 -3.288	 0.381	 0.961	 1.195	 -1.525	 -0.675	 -5.680	 -18.684	 0.711	 1.687	 -1.393	 2.066	 -5.476	 1.795	 3.271	 -2.183	 1.770	 1.399	 -3.250	 6.368	
paramset_kxe8zy	 4.415	 1.117	 0.457	 1.825	 -4.454	 3.231	 0.894	 0.354	 -0.110	 1.482	 -0.753	 -0.262	 -5.462	 4.156	 4.792	 -9.821	 -0.154	 -2.955	 1.511	 1.036	 0.893	 -1.341	 -0.239	 -5.787	 -19.674	 0.988	 1.373	 -1.011	 2.306	 -4.243	 2.008	 3.108	 -3.281	 1.613	 1.968	 -4.265	 7.164	
paramset_1olcjw	 4.017	 0.163	 1.031	 2.660	 -5.452	 2.678	 0.156	 -0.045	 -0.630	 2.606	 0.721	 -0.996	 -4.634	 5.365	 4.668	 -10.005	 -0.706	 -3.322	 0.070	 1.072	 0.191	 -2.579	 0.661	 -5.033	 -19.606	 0.919	 2.516	 -2.549	 2.352	 -5.634	 1.393	 3.102	 -2.768	 0.568	 1.509	 -2.637	 7.297	
paramset_z2esip	 3.951	 0.676	 -0.707	 1.653	 -4.239	 2.164	 0.826	 0.226	 -0.600	 1.348	 -0.299	 1.000	 -4.922	 4.057	 4.636	 -9.247	 0.661	 -2.177	 0.506	 -0.530	 0.549	 -1.579	 0.831	 -6.513	 -17.866	 -0.161	 0.723	 -2.554	 2.359	 -5.797	 0.989	 2.546	 -2.694	 1.576	 2.140	 -3.362	 6.021	
paramset_9q4pml	 4.523	 -0.101	 0.737	 1.142	 -5.573	 1.600	 0.952	 -0.530	 -1.771	 3.049	 -0.325	 -0.252	 -4.188	 3.873	 3.799	 -9.881	 -0.787	 -3.692	 0.619	 1.376	 1.279	 -2.367	 0.670	 -5.115	 -19.464	 0.338	 2.004	 -1.085	 2.397	 -4.341	 1.570	 2.494	 -2.505	 1.264	 2.707	 -3.343	 5.783	
paramset_hitze9	 5.265	 -0.267	 -0.612	 2.791	 -3.766	 1.819	 -0.407	 1.248	 -1.001	 1.875	 -0.360	 0.609	 -5.572	 4.650	 3.703	 -10.665	 -0.123	 -3.158	 0.130	 0.849	 0.969	 -2.711	 0.903	 -5.909	 -18.362	 -0.346	 2.622	 -2.614	 0.431	 -4.585	 0.951	 3.018	 -2.783	 1.659	 3.130	 -2.338	 6.476	
paramset_52n8v6	 5.757	 -0.676	 0.465	 2.001	 -5.213	 3.134	 0.454	 0.944	 -1.581	 3.265	 -0.027	 0.972	 -5.707	 4.217	 3.309	 -9.644	 0.245	 -3.728	 0.289	 0.884	 1.247	 -2.141	 0.650	 -5.771	 -18.915	 0.122	 1.955	 -1.552	 0.651	 -4.377	 1.146	 3.640	 -3.465	 1.678	 1.718	 -3.579	 6.605	
paramset_e2yaxc	 4.988	 1.215	 0.328	 1.862	 -4.644	 1.596	 -0.872	 -0.263	 -1.586	 1.657	 -0.645	 0.306	 -4.136	 4.212	 4.859	 -10.764	 -0.718	 -3.650	 1.105	 0.880	 1.649	 -2.519	 0.282	 -6.013	 -19.685	 0.594	 1.965	 -2.569	 1.458	 -5.021	 1.578	 2.286	 -2.549	 1.769	 2.953	 -2.521	 5.991	
paramset_7h5gdv	 4.313	 -0.383	 0.332	 1.703	 -3.979	 3.333	 0.070	 0.385	 -0.632	 3.291	 -0.974	 -0.443	 -3.872	 4.867	 3.007	 -9.878	 -0.971	 -2.284	 0.638	 0.337	 1.343	 -0.836	 -0.909	 -5.283	 -17.870	 0.895	 1.764	 -2.873	 1.346	 -3.944	 0.481	 2.444	 -3.577	 0.419	 3.095	 -3.333	 6.945	
paramset_se2njk	 4.196	 -0.314	 0.892	 2.154	 -3.955	 1.556	 -0.431	 0.871	 -1.483	 1.810	 -1.258	 -0.212	 -4.856	 4.996	 3.819	 -9.253	 0.108	 -3.259	 0.729	 1.425	 0.345	 -2.034	 -0.656	 -6.342	 -18.928	 -0.540	 0.960	 -1.834	 1.138	 -5.037	 0.762	 3.027	 -3.880	 1.882	 1.249	 -3.662	 7.227	
paramset_oqj8ak	 4.578	 -0.069	 0.834	 0.950	 -5.218	 3.031	 0.500	 0.171	 -0.771	 1.377	 -0.883	 -0.992	 -4.663	 3.882	 4.091	 -9.215	 -0.337	 -2.376	 -0.321	 1.452	 1.356	 -1.294	 0.578	 -4.914	 -19.529	 -0.486	 2.062	 -1.139	 0.879	 -4.557	 0.269	 3.151	 -3.846	 0.803	 1.884	 -3.671	 6.717	
paramset_astf6j	 5.281	 0.086	 0.569	 2.542	 -5.494	 1.843	 0.901	 0.385	 -1.295	 1.729	 -0.573	 -0.578	 -4.798	 4.853	 3.453	 -10.601	 -0.354	 -2.048	 0.247	 0.049	 0.601	 -1.399	 0.279	 -6.030	 -18.246	 0.841	 2.547	 -1.104	 0.638	 -5.259	 1.823	 3.668	 -3.877	 1.077	 1.924	 -3.098	 6.138	
paramset_tqbj7w	 5.577	 -0.518	 -0.615	 1.707	 -3.981	 1.895	 -0.254	 1.006	 -0.313	 2.472	 -0.583	 -0.383	 -5.580	 3.491	 4.223	 -10.404	 -0.353	 -3.278	 1.199	 1.003	 0.192	 -2.422	 -0.505	 -5.527	 -19.341	 -0.866	 2.490	 -2.154	 1.912	 -4.083	 0.666	 3.130	 -3.668	 0.008	 2.108	 -2.930	 6.528	
paramset_3ufn64	 5.358	 0.659	 -0.679	 2.849	 -3.907	 3.188	 0.210	 0.596	 -1.610	 1.360	 -1.247	 -0.765	 -4.402	 5.152	 3.239	 -9.068	 0.732	 -2.447	 1.009	 0.700	 1.075	 -1.273	 -0.407	 -6.330	 -19.744	 0.528	 1.509	 -2.177	 1.950	 -4.206	 1.892	 3.416	 -3.821	 0.586	 1.713	 -3.858	 5.955	
paramset_wtciyx	 4.072	 -0.013	 -0.020	 0.996	 -3.683	 2.968	 0.383	 0.291	 -0.753	 2.199	 -0.504	 0.000	 -4.727	 5.254	 3.894	 -9.805	 -0.006	 -3.714	 0.952	 -0.050	 -0.294	 -1.132	 -0.249	 -5.679	 -18.051	 0.577	 1.135	 -0.983	 1.853	 -4.805	 0.342	 3.180	 -3.894	 -0.005	 1.299	 -3.946	 5.667	
paramset_7og58n	 5.618	 0.803	 -0.198	 2.198	 -5.149	 3.386	 -0.324	 0.210	 -1.650	 2.217	 0.703	 -0.164	 -4.765	 4.216	 3.444	 -10.668	 0.510	 -2.137	 0.994	 -0.313	 0.039	 -1.005	 -0.540	 -6.615	 -19.596	 0.977	 1.044	 -2.050	 1.733	 -5.842	 0.107	 2.189	 -3.470	 1.352	 1.812	 -3.377	 6.524	
paramset_tarlc5	 5.831	 -0.162	 0.678	 1.534	 -4.781	 2.264	 -0.079	 0.512	 -0.103	 1.351	 0.395	 0.370	 -4.033	 5.117	 4.818	 -10.925	 0.559	 -2.146	 0.045	 -0.515	 -0.090	 -2.704	 0.040	 -4.955	 -17.940	 0.232	 1.743	 -1.928	 1.336	 -5.629	 0.912	 3.121	 -2.446	 0.345	 3.058	 -2.375	 7.407	
paramset_fsj76g	 4.810	 -0.206	 0.123	 1.414	 -4.069	 2.054	 0.914	 0.318	 -0.675	 3.066	 -1.040	 0.710	 -5.535	 3.521	 3.358	 -10.799	 0.621	 -3.237	 1.162	 0.390	 0.795	 -1.786	 -0.302	 -5.810	 -18.774	 0.409	 1.502	 -1.373	 1.257	 -5.394	 0.999	 3.748	 -3.600	 1.669	 2.326	 -2.939	 7.192	
paramset_bygdew	 5.619	 0.640	 -0.809	 1.231	 -5.143	 3.112	 -0.571	 0.570	 -0.943	 2.279	 0.396	 -0.021	 -5.418	 4.955	 4.887	 -9.885	 0.867	 -2.851	 -0.124	 1.383	 0.242	 -1.429	 0.255	 -5.968	 -18.499	 0.693	 1.016	 -1.391	 2.210	 -4.628	 0.216	 3.456	 -3.822	 0.788	 3.130	 -3.373	 5.723	
paramset_9n5wpy	 4.866	 0.480	 0.291	 2.307	 -4.835	 2.074	 0.853	 0.270	 -0.353	 2.018	 -0.186	 0.130	 -4.706	 4.747	 4.516	 -10.517	 0.312	 -3.117	 1.302	 0.324	 0.444	 -2.306	 0.627	 -4.933	 -19.192	 0.958	 1.663	 -2.549	 1.154	 -4.338	 1.612	 2.580	 -3.232	 0.769	 2.205	 -2.859	 5.658	
paramset_c7juiz	 5.874	 -0.345	 0.345	 2.898	 -5.203	 1.521	 0.995	 -0.053	 -0.025	 2.807	 0.107	 -0.411	 -4.266	 5.017	 4.670	 -10.389	 0.546	 -2.500	 0.306	 0.851	 0.568	 -1.765	 -0.260	 -6.436	 -18.041	 -0.011	 1.204	 -2.511	 1.747	 -5.142	 1.555	 2.838	 -3.512	 0.455	 3.076	 -2.699	 6.604	
paramset_ua8hcm	 5.361	 0.190	 0.968	 2.485	 -4.472	 2.201	 0.217	 1.266	 -1.651	 2.182	 -0.763	 0.320	 -5.687	 4.569	 3.244	 -10.766	 -0.239	 -1.910	 1.174	 -0.413	 1.379	 -2.441	 0.725	 -6.101	 -19.733	 -0.540	 1.998	 -1.852	 0.854	 -5.435	 1.479	 3.514	 -2.802	 1.265	 2.473	 -3.088	 6.683	
paramset_wxnfql	 4.300	 -0.352	 0.245	 1.792	 -5.111	 2.936	 -0.885	 -0.405	 -0.384	 3.087	 -0.016	 0.671	 -5.236	 4.149	 3.475	 -9.421	 -0.354	 -1.884	 0.040	 0.893	 1.080	 -2.554	 -0.038	 -5.683	 -18.537	 0.942	 1.683	 -1.800	 1.716	 -5.434	 1.855	 3.288	 -4.028	 0.440	 2.251	 -3.596	 5.504	
paramset_4xbgrd	 4.710	 0.336	 -0.402	 1.349	 -5.399	 2.171	 -0.239	 1.234	 -0.609	 1.439	 0.539	 0.588	 -5.702	 4.281	 3.293	 -10.613	 -0.968	 -2.481	 1.018	 -0.447	 0.499	 -2.343	 -0.805	 -5.567	 -19.226	 0.503	 1.449	 -1.355	 1.769	 -3.938	 1.593	 2.965	 -3.326	 0.129	 2.051	 -2.383	 5.801	
paramset_d5av9b	 4.077	 -0.029	 -0.407	 2.861	 -4.377	 1.900	 0.648	 0.626	 -1.346	 2.575	 -1.232	 0.142	 -3.887	 5.154	 4.695	 -9.083	 -0.555	 -3.234	 1.492	 0.637	 1.603	 -0.827	 0.248	 -4.899	 -17.915	 -0.780	 2.579	 -2.013	 0.897	 -5.451	 0.886	 3.727	 -3.692	 0.148	 2.351	 -2.720	 6.426	
paramset_b7hoy2	 5.234	 1.183	 -0.011	 1.376	 -4.035	 1.657	 0.636	 0.148	 -1.722	 2.585	 -1.056	 0.552	 -5.603	 4.539	 3.291	 -9.547	 -0.455	 -3.640	 1.171	 0.709	 0.024	 -0.907	 0.312	 -5.291	 -18.836	 -0.270	 1.685	 -2.173	 1.446	 -3.987	 1.984	 3.111	 -2.734	 0.987	 1.268	 -2.817	 6.823	
paramset_zv934p	 3.975	 0.947	 -0.479	 1.756	 -5.163	 2.015	 -0.448	 -0.291	 -0.515	 1.555	 -0.830	 -0.779	 -4.608	 5.189	 4.019	 -11.012	 -0.996	 -3.376	 0.269	 0.756	 1.622	 -1.909	 0.015	 -6.478	 -18.314	 0.415	 1.911	 -2.328	 0.463	 -5.788	 0.824	 2.950	 -3.657	 0.434	 2.148	 -3.107	 7.281	
paramset_i8dvhm	 4.769	 0.225	 -0.563	 1.095	 -3.970	 2.140	 0.747	 -0.462	 -1.143	 2.313	 -0.036	 -0.218	 -3.883	 4.751	 4.389	 -10.713	 -0.695	 -1.887	 0.107	 0.385	 0.421	 -2.111	 0.547	 -5.567	 -18.569	 -0.021	 1.892	 -2.039	 0.438	 -4.004	 0.265	 1.970	 -3.420	 0.859	 2.296	 -4.108	 5.932	
paramset_j9olz1	 4.688	 -0.424	 0.368	 0.938	 -5.235	 1.583	 -0.833	 0.668	 -1.212	 1.388	 -1.250	 0.170	 -5.145	 4.856	 3.557	 -10.738	 -0.553	 -3.153	 1.358	 1.067	 0.529	 -2.184	 0.837	 -5.277	 -17.981	 0.259	 0.761	 -2.109	 0.934	 -4.212	 1.862	 3.620	 -3.401	 0.764	 2.349	 -3.837	 6.251	
paramset_e4jrv6	 4.092	 0.361	 0.369	 1.603	 -4.301	 2.052	 0.134	 -0.566	 -0.950	 1.755	 0.387	 -0.940	 -4.074	 4.508	 4.397	 -9.578	 -0.615	 -2.713	 1.454	 1.204	 0.673	 -2.524	 -0.583	 -5.784	 -19.265	 -0.367	 0.937	 -2.873	 2.019	 -5.721	 1.183	 2.121	 -4.080	 1.355	 2.661	 -3.024	 5.928	
paramset_ncifhq	 5.255	 0.282	 -0.904	 2.389	 -3.734	 2.799	 -0.270	 1.035	 -0.663	 1.861	 0.102	 0.417	 -5.240	 4.778	 4.107	 -9.386	 0.115	 -3.777	 0.341	 1.293	 0.268	 -2.385	 0.661	 -4.937	 -19.661	 -0.150	 1.973	 -2.445	 1.509	 -4.788	 1.245	 3.429	 -3.404	 1.603	 1.919	 -3.589	 6.401	
